Genes,DPD_BL,DPD_onc,DPD_risk,DPD_T2,DPD_Ta,DPD_immuno,DPD_immuno_0
STX1A,0.0,0.0599325404170667,0.0,0.0,0.0,0.0,0.01451938267377745
STX4,0.0,0.0133897920744626,0.0,0.0,0.0,0.0,-0.002857499570580174
STXBP1,0.0,-0.0520616352548604,0.0,0.0,0.0,0.0,-0.009113750098279045
STXBP2,0.0,-0.0290455017203925,0.0,0.0,0.0,0.0,-0.012029466967213414
SUPV3L1,0.0,-0.0332220257013717,0.0,0.0,0.0,0.0,0.0002814054564541974
SUV39H1,0.0,-0.0399362590446597,0.0,0.0,0.0,0.0,-0.02022441075926722
SUZ12,0.0,-0.0459046839026391,0.0999104288232054,0.0,0.0,0.0,-0.04608283626385528
SYK,0.0,0.0593277986774313,0.0,0.0,0.0,0.0,-0.002045063926786017
SYNE2,0.0,-0.00299949602597475,0.0,0.0,0.0,0.0,-0.021352160711298224
SYNGR3,0.0,-0.0018865501993096,-0.0403851452168833,0.0,0.0,0.0,-0.005348371744680201
SYPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.049275377762081414
TARBP1,0.0,0.00832209051035726,0.0,0.0,0.0,0.0,-0.026784746960247886
TATDN2,0.0,-0.0377646901672902,0.0,0.0,0.0,0.0,0.025498937881023434
TBC1D31,0.0,-0.0575845289926405,0.0,0.0,0.0,0.0,-0.056767093743692515
TBC1D9B,0.0,0.00656961546277419,0.161115248736931,0.0,0.0,0.0,0.052052400683018446
TBP,0.0,0.00849240043105725,0.0,0.0,0.0,0.0,-0.004328968139643113
TBPL1,0.0,0.0338478812829073,0.0,0.0,0.0,0.0,-0.022461611363593297
TBX2,0.0,-0.0626730942462562,0.0,0.0,0.0,0.0,-0.012275782595328593
TBXA2R,0.0,0.00212117403225561,0.0,0.0,0.0,0.0,0.007236991550917602
TCEA2,0.0,0.000472931218150662,0.010537794738192,0.0,0.0,0.0,-0.0297326869912189
TCEAL4,0.0,0.0,0.0,0.0,0.0,0.0,-0.05985794726823819
TCERG1,0.0,-0.0329903034068937,0.0,0.0,0.0,0.0,0.1100503533524596
TCFL5,0.0,0.0811172981903454,1.9878038694823e-07,0.0,0.0,0.0,-0.02895921036481717
TCTA,0.0,0.0431317431914696,-0.0068936952036567,0.0,0.0,0.0,-0.038566251032213394
TCTN1,0.0,0.000316586896493957,0.0,0.0,0.0,0.0,0.002229036011561876
TENT4A,0.0,0.0,0.0,0.0,0.0,0.0,-0.014360264938124366
TERF2IP,0.0,0.0393707414049923,0.0,0.0,0.0,0.0,-0.009332542652182545
TERT,0.0,0.0126377792940628,-0.0170938288839902,0.0,0.0,0.0,0.009293497993708062
TES,0.0,-0.0067958837055224,-0.0286948413903093,0.0,0.0,0.0,0.09060204227226389
TESK1,0.0,-0.0526940892230096,0.0,0.0,0.0,0.0,-0.05411169707271168
TEX10,0.0,0.0483135425399174,0.0,0.0,0.0,0.0,0.04899665432645459
TFAP2A,0.0,0.0418716106243999,0.0288645777382535,0.0,0.0,0.0,-0.009704407071174141
TFDP1,0.00887536722852513,0.0133271442519889,0.0,0.00887536722852513,-0.0187771002950736,0.0,0.007244819350161567
TGFB3,0.0,0.057240647581111,0.0,0.0,0.0,0.0,0.01900827578066205
TGFBR2,-0.0467480009848015,0.0689877358971172,0.104921183437038,-0.0467480009848015,-0.0416793418630259,0.0,0.0530738359890573
THAP11,0.0,-0.00150332488637437,0.0146648930596974,0.0,0.0,0.0,-0.03122076259857955
TIAM1,0.0,0.000861704121706089,0.0,0.0,0.0,0.0,-0.01986843178175364
TICAM1,0.0,-0.0277916458504195,-0.0227587834291688,0.0,0.0,0.0,0.03271023535673334
TIMELESS,0.0,0.030418782126458,-0.0263018869117614,0.0,0.0,0.0,-0.04529114738627267
TIMM17B,0.0,0.0145519606141979,0.0,0.0,0.0,0.0,-0.020846556362335688
TIMM22,0.0,0.0137390239594245,0.0,0.0,0.0,0.0,-0.010814779807197774
TIMM9,0.0,-0.0324539076939461,0.0,0.0,0.0,0.0,0.006165546934650349
TIMP2,0.0335711204319171,-0.0481453716610316,0.0,0.0335711204319171,-0.0617420585007618,0.0,-0.0006294590036092049
TIPARP,0.0,-0.00282881401501256,-0.0316910308938434,0.0,0.0,0.0,-0.00941181490575858
TJP1,0.0,0.0247858139526554,0.0,0.0,0.0,0.0,0.02829142083454053
TLE1,0.0,0.00668905196738604,0.0136439791991219,0.0,0.0,0.0,0.017389379675892828
TLK2,0.0,0.0530216334432601,0.0,0.0,0.0,0.0,-0.047859589235717086
TLR4,0.0,0.0114401827247656,0.0,0.0,0.0,0.0,-0.0032293477063275893
TM9SF2,0.0262639113009102,-0.000912376672695391,0.0,0.0262639113009102,-0.0394509089842214,0.0,-0.02537956704209129
TM9SF3,0.0,0.0114505414820718,0.0,0.0,0.0,0.0,-0.043166001494516056
TMCO1,0.0,-0.017637957372721,-0.0514936295628316,0.0,0.0,0.0,-0.012965453294247909
TMED10,0.0,-0.0375816702740396,0.0,0.0,0.0,0.0,0.0188783792857271
TMEM109,0.0,0.00187293409349263,0.0684517163979598,0.0,0.0,0.0,-0.031793550581429894
TMEM50A,0.0,-0.00205129856294388,0.0,0.0,0.0,0.0,-0.012839135507367223
TMEM97,-0.0772146037963058,0.0287331872918231,0.0,-0.0772146037963058,0.0390334825409775,-0.0462987112075337,-0.02618732837555997
TNFRSF21,0.0,0.00975448541624792,0.0,0.0,0.0,0.0,-0.020383565132141773
TNIP1,0.0,0.0388951545502866,-0.00961124885410551,0.0,0.0,0.0,0.08077748238098897
TOMM34,0.0,-0.0187971922977124,0.0192941086900664,0.0,0.0,0.0,0.005532302742393133
TOMM70,0.0,-0.000813309232616574,0.0,0.0,0.0,0.0,0.019778556541302096
TOP2A,0.16978428026649,0.0391935206609728,0.0524101940889344,0.16978428026649,0.158151228181513,0.0,-0.006722972459425803
TOPBP1,0.0,0.000644071605295045,0.0,0.0,0.0,0.0,-0.024738759366686767
TOR1A,0.0,0.0165037319835723,0.0,0.0,0.0,0.0,0.004244736713182305
TP53,0.0,0.0265804615537962,0.0,0.0,0.0,0.0,0.005709445875962343
TP53BP1,0.0,0.0262705532245977,0.0,0.0,0.0,0.0,0.07752199937330576
TP53BP2,0.0,0.0133981616448119,-0.0257260710212992,0.0,0.0,0.0,-0.01638161250223393
TPD52L2,0.0,0.00947956507048801,0.0,0.0,0.0,0.0,-0.025801396231377206
TPM1,0.0145120554347144,0.0164939021907913,1.54066797363527e-05,0.0145120554347144,0.0137466631823896,0.0,0.012024818970617137
TRAK2,0.0,0.0566701577779694,0.0,0.0,0.0,0.0,-0.04676562412242211
TRAM2,0.0,0.0393812147365934,0.0,0.0,0.0,0.0,-0.010092416156164219
TRAP1,0.0,-0.011255037396718,-0.0188395509175194,0.0,0.0,0.0,0.018831616581454196
TRAPPC3,-0.0144214865037139,-0.00427464057041001,-0.00105617138174101,-0.0144214865037139,0.00839837650942836,0.0,-0.02394601227737926
TRAPPC6A,0.0,-0.0237990136470985,0.0,0.0,0.0,0.0,-0.02250073594055306
TRIB1,-0.010577040424725,0.0181425871821952,0.0,-0.010577040424725,-0.0482140733861758,0.0,0.01766872124796424
TRIB3,0.0409650434316321,-0.0265841891306824,0.0345309399341341,0.0409650434316321,0.0245831551170374,0.0,0.003726796673143471
TRIM13,0.0,-0.0305757973803678,0.0,0.0,0.0,0.0,0.0071656621972585755
TRIM2,-0.0350365993776621,0.0332405766115901,-0.00671557425798206,-0.0350365993776621,-0.0886063740191624,0.0,0.004751237923498917
TSC22D3,0.0166267346079402,0.0351583623824121,0.0,0.0166267346079402,0.0093296267062526,0.0,0.000895635741133357
TSEN2,0.0,-0.0531174848105522,0.0,0.0,0.0,0.0,0.015186843879004796
TSKU,0.0,-0.0302626084044786,0.0,0.0,0.0,0.0,0.002206127275221059
TSPAN3,0.0,0.0471822799269347,0.0,0.0,0.0,0.0,0.03064105254750742
TSPAN4,0.0600124556269054,0.0313015720260736,0.0,0.0600124556269054,0.0663557555244032,0.0,0.0040607772460824615
TSPAN6,-0.0089554781083066,0.0318979998688896,0.0446883772395381,-0.0089554781083066,-0.0425988103150226,0.0,-0.005922882482337529
TSTA3,0.079112268450482,-0.000322703580261888,-0.0542083625927209,0.079112268450482,0.0585375095347122,0.0,0.0
TUBB6,0.0695705614421409,0.0146231122113666,0.0,0.0695705614421409,-0.0634729769002816,0.0,0.03192136322141433
TWF2,0.0,-0.0420233096852048,0.0,0.0,0.0,0.0,-0.004384864905921759
TXLNA,0.0,0.0233047328860187,0.0,0.0,0.0,0.0,-0.08550094101825262
TXNDC9,0.0,-0.00635631413036027,0.0,0.0,0.0,0.0,0.030553728510546524
TXNL4B,0.0,-0.0192026617156352,0.0140078594483566,0.0,0.0,0.0,0.03600832866319921
TXNRD1,0.0,0.0118934398668169,-0.0175315047728081,0.0,0.0,0.0,-0.002342324696940563
UBE2A,0.0,-0.0146166291309758,0.0,0.0,0.0,0.0,-0.009464940343881689
UBE2C,0.197034919111309,-0.00713756511340627,0.0,0.197034919111309,0.220001519254335,0.0,0.0027393062491330275
UBE2J1,0.0,0.00846700520855659,0.0,0.0,0.0,0.0,-0.04932014073080362
UBE2L6,0.0,-0.0480770654912902,0.0,0.0,0.0,0.0,-0.03198351399504324
UBE3B,0.0,-0.072366732364207,0.0,0.0,0.0,0.0,-0.00963538211435725
UBE3C,0.0,0.024987216559179,0.0210235714991094,0.0,0.0,0.0,0.1168256770311761
UBQLN2,0.0,-0.00342322228565199,0.0,0.0,0.0,0.0,-0.03564702428553382
UBR7,0.0,0.03454842778356,-0.0618139772694085,0.0,0.0,0.0,-0.04189968130379761
UFM1,0.0,0.0140288259850307,0.0441646981172062,0.0,0.0,0.0,0.05605246944806757
UGDH,0.0,-0.0411673719380606,0.0,0.0,0.0,0.0,-0.0158898231709331
USP1,0.0,0.0201868677140886,-0.0969147527777795,0.0,0.0,0.0,0.021402684307804707
USP14,0.0,0.0258742669464004,0.0,0.0,0.0,0.0,-0.006683946960975665
USP22,0.0,-0.0058749371592749,-0.0565921383962407,0.0,0.0,0.0,0.01400598090037231
USP6NL,0.0,-0.0274697770555424,0.0255829588108639,0.0,0.0,0.0,-0.02641949634596062
USP7,0.0,-0.0111115179458886,0.0,0.0,0.0,0.0,-0.03756548077820955
UTP14A,0.0,0.0142012453188184,0.0,0.0,0.0,0.0,0.034735788824957356
VAPB,0.0,-0.0140231957129296,0.000721896507058275,0.0,0.0,0.0,-0.015470971958995052
VAT1,0.0,-0.0195900512470616,0.0,0.0,0.0,0.0,0.03580195440694313
VAV3,0.0,0.0355827065189343,0.0,0.0,0.0,0.0,-0.014496193467928596
VDAC1,0.0,0.0141878606431806,0.0761538665285808,0.0,0.0,0.0,0.03682670444705404
VGLL4,0.0,-0.0253759776433372,0.0,0.0,0.0,0.0,-0.017422064693763104
VPS28,0.0,-0.00697118977088123,0.0,0.0,0.0,0.0,0.03951094297255183
VPS72,-0.0170986190378359,-0.0383182305482078,0.0,-0.0170986190378359,-0.00767450161180643,0.0,-0.005935335623208428
WASF3,0.0,-0.0139632022195647,0.0,0.0,0.0,0.0,-0.011855604382963908
WASHC4,0.0,0.0187387486690469,0.0,0.0,0.0,0.0,0.015288510592472267
WASHC5,0.0,0.0478962012850727,0.0,0.0,0.0,0.0,0.048376906006887474
WDR61,0.0,0.0193627741735303,6.49701618859192e-05,0.0,0.0,0.0,-0.027796427662949538
WDR7,0.0,-0.0326948566197856,0.0,0.0,0.0,0.0,-0.0835990596014155
WDTC1,0.0,-0.0234986955530881,0.0,0.0,0.0,0.0,0.03021266664823523
WFS1,0.0,0.036609497392835,0.0,0.0,0.0,0.0,-0.042889931683074096
WIPF2,0.0,0.000666444985408268,0.0,0.0,0.0,0.0,0.04554574979795998
WRB,0.0,0.0335716145747107,0.0232353921177267,0.0,0.0,0.0,0.0
XBP1,0.0,-0.00922199957932008,0.102782498357078,0.0,0.0,0.0,-0.029812496573668183
XPNPEP1,0.0,-0.0427107404834426,0.0,0.0,0.0,0.0,0.04607754648453205
XPO7,0.0,-0.0174089914994936,0.0,0.0,0.0,0.0,-0.007043927125219361
YKT6,0.0,-0.00753980186210853,0.0,0.0,0.0,0.0,-0.03360567261432734
YME1L1,0.0,-0.0124785411477454,0.00967082408808943,0.0,0.0,0.0,-0.005341381932026866
YTHDF1,0.0,-0.00393308728544448,0.0,0.0,0.0,0.0,-0.014547705936016102
ZDHHC6,0.0,-0.0429427583820179,0.0,0.0,0.0,0.0,0.05630034448282198
ZFP36,-0.0304323601182844,0.0186657405012057,0.0,-0.0304323601182844,-0.0251097158920529,0.0,0.004131193456249839
ZMIZ1,0.0,-0.0201937083504628,0.0,0.0,0.0,0.0,-0.014085643698929973
ZMYM2,0.0,0.000755343297892248,0.0,0.0,0.0,0.0,0.06890194892984633
ZNF131,0.0,0.0273167420977658,0.0,0.0,0.0,0.0,-0.06207153383216876
ZNF274,0.0,0.0,-0.0280546694761062,0.0,0.0,0.0,0.013805994310963812
ZNF318,0.0,-0.0305209121503624,0.0,0.0,0.0,0.0,-0.04272811893593098
ZNF395,0.0,0.0,0.0,0.0,0.0,0.0,0.010047536486374612
ZNF451,0.0,0.0134013277860175,0.0,0.0,0.0,0.0,-0.009844018690675102
ZNF586,0.0,0.0,0.00634125823823308,0.0,0.0,0.0,0.0398160314893713
ZNF589,0.0,0.0,0.0,0.0,0.0,0.0,0.018820741023609748
ZW10,0.0,0.00972132558770933,0.0,0.0,0.0,0.0,-0.05541259563570576
